Tipo_Codigo,SPN,FMI,Descripcion,Grupo,Criticidad,Origen_Criticidad,Motor_Aplica
SPN,1761,5,Postratamiento 1 Circuito sensor del tanque del líquido de escape diésel - Corriente por debajo de lo normal o circuito abierto,Motor,MEDIA,FMI,X12
SPN,1761,9,Postratamiento 1 Nivel del depósito de líquido de escape diésel - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,1761,10,Postratamiento 1 Sensor de nivel del depósito de líquido de escape diésel - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,1761,11,Sensor de nivel del tanque del tanque de líquido de escape diésel 1 - causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,1761,13,Sensor de nivel del depósito de líquido de escape diésel 1 - fuera de calibración,Motor,MEDIA,Heredado_Manual,X12
SPN,1761,17,Nivel del depósito de líquido de escape diésel de postratamiento - datos válidos pero por debajo del rango normal de funcionamiento - nivel menos severo,Motor,MEDIA,Heredado_Manual,X12
SPN,1761,18, Nivel del depósito de líquido de escape diésel de postratamiento - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Heredado_Manual,X12
SPN,1818,31, Control de frenos contra la protección contra volteos - Condición existente,Motor,BAJA,FMI,X12
SPN,2623,3,Sensor de posición del pedal del acelerador o palanca 2 circuito - voltaje por encima de lo normal o en cortocircuito a fuente alta,Motor,MEDIA,FMI,X12
SPN,2623,4,Sensor de posición del pedal del acelerador o de la palanca 2 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,ALTA,Heredado_Manual,X12
SPN,2623,8,Sensor de posición del pedal del acelerador o palanca 2 Frecuencia del circuito - Frecuencia o ancho o periodo de pulso anormales,Motor,MEDIA,FMI,X12
SPN,2629,15,Temperatura de salida del compresor del turbocompresor (calculada) - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,2789,15,Temperatura de admisión de la turbina del turbocompresor - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,2789,16,Temperatura de admisión de la turbina del turbocompresor - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,2791,5,Circuito de control de válvulas EGR - corriente por debajo de lo normal o circuito abierto,Motor,MEDIA,Heredado_Manual,X12
SPN,2791,6, Circuito de control de válvulas EGR - Corriente por encima de lo normal o circuito conectado a tierra,Motor,MEDIA,FMI,X12
SPN,2791,13,Controlador de válvulas EGR - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,2791,15,Circuito de control de válvulas EGR sobre temperatura - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,2978,9,Pérdidas parásitas estimadas del motor - Porcentaje de par - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,3031,2,"Temperatura del tanque de líquido de escape diésel 1 - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3031,3,Sensor de temperatura del tanque de líquido de escape diésel 1 - voltaje superior a lo normal o cortocircuitado a fuente alta,Motor,MEDIA,FMI,X12
SPN,3031,4,Postratamiento 1 Sensor de temperatura del tanque de líquido de escape diésel - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3031,9,Postratamiento 1 Temperatura del tanque de líquido de escape diésel - Tasa de actualización anormal,Motor,MEDIA,Heredado_Manual,X12
SPN,3031,11,Temperatura del tanque de líquido de escape diésel 1 - Causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,3031,13,Sensor de temperatura del tanque de líquido de escape diésel 1 - fuera de calibración,Motor,MEDIA,Heredado_Manual,X12
SPN,3031,20,Sensor de temperatura del tanque de líquido de escape diésel 1 - datos no racionales - derivado alto,Motor,MEDIA,FMI,X12
SPN,3031,21,Sensor de temperatura del tanque de líquido de escape diésel 1 - datos no racionales - Derivado bajo,Motor,MEDIA,FMI,X12
SPN,3058,0,Sistema de recirculación de gases de escape del motor (EGR) - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,3058,10,Sistema de recirculación de gases de escape del motor (EGR) - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3058,16, Sistema de recirculación de gases de escape del motor (EGR) - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3058,18,Sistema de recirculación de gases de escape del motor (EGR) - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3060,18,Monitor del sistema de refrigeración del motor - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3216,2,"Sensor de NOx de admisión posterior al tratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3216,2,"NOx de entrada de 1 posttratamiento - Datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3216,4,Circuito sensor NOx de entrada de 1 posttratamiento - voltaje por debajo de lo normal o en cortocircuito a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3216,9,Sensor de NOx de admisión posterior al tratamiento - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,3216,10,Sensor de NOx de admisión posterior al tratamiento - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3216,13,NOx de admisión posterior al tratamiento - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,3216,14,Sensor NOx de admisión SCR 1 Aftertreatment - Instrucciones especiales,Motor,MEDIA,FMI,X12
SPN,3216,20, Sensor de NOx de admisión posterior al tratamiento - Datos no racionales - Derivados altos,Motor,MEDIA,FMI,X12
SPN,3216,20,Sensor de NOx de admisión de 1 posttratamiento - datos no racionales - Derivado alto,Motor,MEDIA,FMI,X12
SPN,3216,21,Sensor de NOx de admisión de 1 posttratamiento - datos no racionales - Bajos desviados,Motor,MEDIA,FMI,X12
SPN,3216,31,Sensor NOx de admisión SCR 1 - Condición existente,Motor,BAJA,FMI,X12
SPN,3217,14,Sensor de oxígeno de admisión posterior al tratamiento - Instrucciones especiales,Motor,MEDIA,FMI,X12
SPN,3217,20,Sensor de oxígeno de admisión posterior al tratamiento - Datos no racionales - Derivados altos,Motor,MEDIA,FMI,X12
SPN,3217,21,Sensor de oxígeno de admisión posterior al tratamiento - datos no racionales - Bajos derivados,Motor,MEDIA,FMI,X12
SPN,3218,2,"Fuente de alimentación del sensor NOx de entrada de 1 entrada de posttratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3222,5,Calentador sensor de gas de admisión de posttratamiento - corriente por debajo de lo normal o circuito abierto,Motor,MEDIA,FMI,X12
SPN,3226,2,"Sensor NOx de 1 salida de postratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,3226,4,Circuito sensor de NOx de 1 toma de postratamiento - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,ALTA,Heredado_Manual,X12
SPN,3226,9,Sensor NOx de salida de 1 salida posterior al tratamiento - Tasa de actualización anormal,Motor,ALTA,Heredado_Manual,X12
SPN,3226,10,Sensor de NOx de salida de postratamiento - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3226,11,Sensor NOx de 1 salida en postratamiento - causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,3226,13,Sensor NOx de salida de postratamiento - Fuera de calibración,Motor,MEDIA,Heredado_Manual,X12
SPN,3226,20, Sensor de NOx de salida de postratamiento - datos no racionales - Derivados a alta,Motor,MEDIA,Heredado_Manual,X12
SPN,3226,20,Sensor NOx de 1 salida de postratamiento - Datos no racionales - Derivados a altas,Motor,MEDIA,Heredado_Manual,X12
SPN,3226,21,Sensor de NOx de una salida posterior al tratamiento - datos no racionales - Bajo desviado,Motor,MEDIA,FMI,X12
SPN,3226,31,Sensor NOx de 1 salida de postratamiento - Condición existente,Motor,BAJA,FMI,X12
SPN,3227,10,Oxígeno de salida posterior al tratamiento - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3227,20,Oxígeno de salida de postratamiento - Datos no racionales - Derivados altos,Motor,MEDIA,FMI,X12
SPN,3227,20,Sensor de oxígeno de salida de 1 salida de postratamiento - datos no racionales - Derivados altos,Motor,MEDIA,FMI,X12
SPN,3227,21,Oxígeno de la salida de postratamiento - Datos no racionales - Bajos derivados,Motor,MEDIA,FMI,X12
SPN,3227,21,Sensor de osígeno de 1 salida de postratamiento - datos no racionales - Derivados bajos,Motor,MEDIA,FMI,X12
SPN,3228,2,"Fuente de alimentación del sensor NOx de 1 toma de postratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,3242,0,Temperatura de admisión del filtro de partículas diésel posterior al tratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,3242,2," Temperatura de admisión del filtro de partículas diésel de postratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3242,3,Circuito sensor de temperatura del filtro de partículas diésel de admisión de partículas - voltaje superior a lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3242,4,Circuito sensor de temperatura del filtro de partículas diésel de admisión de partículas de posttratamiento - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3242,15,Temperatura de admisión del filtro de partículas diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,3242,16,Temperatura de admisión del filtro de partículas diésel de posttratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3246,0,Temperatura de salida del filtro de partículas diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,3246,2,"Temperatura de salida del filtro de partículas diésel para postratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3246,3, Circuito sensor de temperatura del filtro de partículas diésel de salida - voltaje superior a lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3246,4,Circuito sensor de temperatura del filtro de partículas diésel de salida - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3246,15,Temperatura de salida del filtro de partículas diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,3246,16,Temperatura de salida del filtro de partículas diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3246,20,Sensor de temperatura de salida del filtro de partículas diésel 1 - datos no racionales - Derivado alto,Motor,MEDIA,FMI,X12
SPN,3246,20,Sensor de temperatura de salida del filtro de partículas diésel 1 - datos no racionales - Derivado alto,Motor,MEDIA,FMI,X12
SPN,3246,21,Sensor de temperatura de salida del filtro de partículas diésel 1 - datos no racionales - Derivados a baja,Motor,MEDIA,FMI,X12
SPN,3251,0,Presión diferencial del filtro de partículas diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,3251,2,"Presión diferencial del filtro de partículas diésel en el posttratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3251,3,Circuito sensor diferencial de presión del filtro de partículas diésel de postratamiento - voltaje superior a lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3251,4,Circuito sensor diferencial de presión del filtro de partículas diésel de postratamiento - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3251,10,Postratamiento 1 Presión diferencial del filtro de partículas diésel - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3251,15,Presión diferencial del filtro de partículas diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,3251,16,Presión diferencial del filtro de partículas diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3251,20,Sensor diferencial de presión diferencial del filtro de partículas diésel 1 - datos no racionales - derivado alto,Motor,MEDIA,FMI,X12
SPN,3251,21,Sensor diferencial de presión del filtro de partículas diésel 1 - datos no racionales - derivados a baja,Motor,MEDIA,FMI,X12
SPN,3361,3,Postratamiento 1 Unidad de dosificación de líquido de escape diésel - voltaje por encima de lo normal o cortocircuitada a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3361,4,Postratamiento 1 Unidad de dosificación de fluido de escape diésel - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3362,31,Postratamiento 1 Unidad de dosificación de líquido de escape diésel Líneas de entrada - Condición existente,Motor,BAJA,FMI,X12
SPN,3363,3,Postratamiento 1 Calentador del depósito de líquido de escape diésel - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,ALTA,Heredado_Manual,X12
SPN,3363,4,Postratamiento 1 Calentador del tanque de líquido de escape diésel - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3363,7,Calentador del depósito de líquido de escape diésel 1 - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,3363,16,Aftertreatment 1 Calentador del tanque de líquido de escape diésel - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3363,18,Calentador del tanque de líquido de escape diésel de postratamiento - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3364,1,Calidad del líquido de escape diésel tras el tratamiento - datos válidos pero por debajo del rango normal de funcionamiento - nivel más grave,Motor,ALTA,FMI,X12
SPN,3364,2,"Calidad del líquido de escape diésel tras el tratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3364,3,Circuito sensor de calidad del líquido de escape diésel de postratamiento - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3364,4,Circuito sensor de calidad del líquido de escape diésel de postratamiento - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3364,9,Calidad del líquido de escape diésel tras el tratamiento - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,3364,10,Calidad del líquido de escape diésel tras el tratamiento - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3364,11,Calidad del líquido de escape diésel tras el tratamiento - causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,3364,13,Calidad del líquido de escape diésel de postratamiento - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,3364,15,Calidad del líquido de escape diésel de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,3364,18,Calidad del líquido de escape diésel posterior al tratamiento - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3464,3,Circuito controlador del actuador de control electrónico del acelerador - voltaje por encima de lo normal o cortocircuitado a la fuente alta,Motor,MEDIA,FMI,X12
SPN,3464,3,Circuito controlador del actuador de control electrónico del acelerador - voltaje por encima de lo normal o cortocircuitado a la fuente alta,Motor,MEDIA,FMI,X12
SPN,3464,4,Circuito controlador del actuador de control electrónico del acelerador - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3464,4, Circuito controlador del actuador de control electrónico del acelerador - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3464,7,Actuador de control electrónico del acelerador - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,3464,7,Actuador de control electrónico del acelerador - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,3509,3,Circuito de alimentación del sensor 1 - voltaje por encima de lo normal o en corto a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,3509,4, Circuito de alimentación del sensor 1 - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3510,3,Circuito de alimentación del sensor 2 - voltaje por encima de lo normal o en corto a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3510,4,Circuito de alimentación del sensor 2 - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,BAJA,Heredado_Manual,X12
SPN,3511,3,Circuito de alimentación del sensor 3 - voltaje por encima de lo normal o en corto a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3511,4,Circuito de alimentación del sensor 3 - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3512,3,Circuito de alimentación del sensor 4 - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3512,4,Alimentación del sensor 4 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3513,3,Circuito de alimentación del sensor 5 - voltaje por encima de lo normal o en circuito a fuente alta,Motor,MEDIA,FMI,X12
SPN,3513,4,Circuito de alimentación del sensor 5 - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3514,3,Fuente de sensor 6 circuito - voltaje por encima de lo normal o en corto a la fuente alta,Motor,MEDIA,FMI,X12
SPN,3514,4, Circuito de alimentación del sensor 6 - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3515,3,Tratamiento posterior 1 Temperatura del líquido de escape diésel 2 Circuito sensor - voltaje por encima de lo normal o en circuito a la fuente alta,Motor,MEDIA,FMI,X12
SPN,3515,4,Tratamiento posterior 1 Temperatura del líquido de escape diésel 2 Circuito sensor - voltaje por debajo de lo normal o cortocircuitado a la fuente baja,Motor,MEDIA,FMI,X12
SPN,3515,10,Postratamiento 1 Temperatura del líquido de escape diésel 2 - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3515,11,Tratamiento posterior 1 Temperatura del líquido de escape diésel 2 - Causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,3515,20,Postratamiento 1 Sensor de temperatura del líquido de escape diésel 2 - Datos no racionales - Derivado alto,Motor,MEDIA,FMI,X12
SPN,3515,21,Postratamiento 1 Sensor de temperatura del líquido de escape diésel 2 - Datos no racionales - Derivado bajo,Motor,MEDIA,FMI,X12
SPN,3521,11,Postratamiento 1 Propiedad del líquido de escape diésel - causa raíz desconocida,Motor,BAJA,FMI,X12
SPN,3521,16,Postratamiento 1 Propiedad del líquido de escape diésel - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3521,18,Postratamiento 1 Propiedad del líquido de escape diésel - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3521,31,Posttratamiento 1 Propiedad del líquido de escape diésel - condición existente,Motor,BAJA,FMI,X12
SPN,3521,31,Posttratamiento 1 Propiedad del líquido de escape diésel - condición existente,Motor,BAJA,FMI,X12
SPN,3555,17,Densidad del aire ambiente - datos válidos pero por debajo del rango normal de funcionamiento - nivel menos severo,Motor,MEDIA,Heredado_Manual,X12
SPN,3597,2,"Alimentación perdida con el encendido encendido - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,3597,12,Fuente de alimentación inyectora - Dispositivo o componente inteligente defectuoso,Motor,ALTA,FMI,X12
SPN,3597,18,Tensión de salida de la ECU Alimentación 1 - Datos válidos pero por debajo del rango normal de funcionamiento - Nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,3610,2,"Presión de salida del filtro de partículas diésel en el posttratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3610,3,Circuito del sensor de presión de salida del filtro de partículas diésel de postratamiento - voltaje superior a lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,3610,4,Circuito sensor de presión de salida del filtro de partículas diésel de postratamiento - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,3610,10,Postratamiento 1 Presión de salida del filtro de partículas diésel - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,3610,20,Sensor de presión de salida del filtro de partículas diésel 1 - datos no racionales - Derivado alto,Motor,MEDIA,FMI,X12
SPN,3610,21,Sensor de presión de salida del filtro de partículas diésel 1 - datos no racionales - Derivado bajo,Motor,MEDIA,FMI,X12
SPN,3667,2,"Estado del apagado del aire del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3667,7, Apagado del aire del motor - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,3667,14,Estado del apagado del aire del motor - Instrucciones especiales,Motor,MEDIA,FMI,X12
SPN,3667,31,Corte de aire del motor - condición existente,Motor,BAJA,FMI,X12
SPN,3695,2,"Conmutador inhibidor de regeneración posterior al tratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3703,31,Regeneración activa de la trampa de partículas inhibida debido al interruptor de inhibición - Existe la condición,Motor,BAJA,FMI,X12
SPN,3703,31,Regeneración posterior al tratamiento inhibida debido al interruptor inhibidor - Existe la condición,Motor,BAJA,FMI,X12
SPN,3720,15,Postratamiento 1 Porcentaje de carga de ceniza del filtro de partículas diésel - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,3750,31,Filtro de partículas diésel de postratamiento 1 No se cumplen condiciones para la regeneración activa - Existe condición,Motor,BAJA,FMI,X12
SPN,3936,2,"Sistema de filtro de partículas diésel de postratamiento 1 - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,3936,14,Sistema de filtro de partículas diésel de postratamiento - Instrucciones especiales,Motor,MEDIA,FMI,X12
SPN,3936,15,Postratamiento 1 Sistema de filtro de partículas diésel - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,4096,31, Depósito de líquido de escape diésel de postratamiento vacío - Condición existente,Motor,BAJA,FMI,X12
SPN,4331,16,Tratamiento posterior 1 Líquido de escape diésel Cantidad real de dosificación - datos válidos pero por encima del rango normal de funcionamiento - Nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,4331,18,Tratamiento posterior 1 Líquido de escape diésel Cantidad real de dosificación - datos válidos pero por debajo del rango normal de funcionamiento - Nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,4334,2,"Sensor de presión del líquido de escape diésel de postratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,4334,3,Tratamiento posterior 1 Circuito sensor de presión del líquido de escape diésel - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,4334,4,Tratamiento posterior 1 Circuito sensor de presión del líquido de escape diésel - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,4334,7,Postratamiento 1 Presión del líquido de escape diésel - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,4334,15,Postratamiento 1 Presión del líquido de escape diésel - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,4334,16,Postratamiento 1 Presión del líquido de escape diésel - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,ALTA,Heredado_Manual,X12
SPN,4334,18,Postratamiento 1 Presión del líquido de escape diésel - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,4334,20,Sensor de presión del líquido de escape diésel 1 - datos no racionales - derivado alto,Motor,MEDIA,FMI,X12
SPN,4334,21,Sensor de presión del líquido de escape diésel 1 - datos no racionales - derivado bajo,Motor,MEDIA,FMI,X12
SPN,4339,7,) Postratamiento 1 Estado del control de retroalimentación SCR - Sistema mecánico no responde o está fuera de ajuste,Motor,ALTA,Texto,X12
SPN,4340,3,Calentador de línea de líquido de escape diésel de postratamiento 1 circuito - voltaje por encima de lo normal o en corte a fuente alta,Motor,ALTA,Heredado_Manual,X12
SPN,4340,4,Tratamiento posterior 1 Calentador de línea de líquido de escape diésel 1 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,4342,3,Calentador de línea de líquido de escape diésel de postratamiento circuito 2 - voltaje por encima de lo normal o en corte a fuente alta,Motor,MEDIA,FMI,X12
SPN,4342,4,Tratamiento posterior 1 Calentador de línea de líquido de escape diésel 2 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,4344,3, Calentador de línea de líquido de escape diésel de postratamiento circuito 3 - voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,MEDIA,FMI,X12
SPN,4344,4,Tratamiento posterior 1 Calentador de línea de líquido de escape diésel 3 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,4363,0,Temperatura de salida SCR de postratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,4363,2,"Sensor de temperatura de salida SCR de postratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,4363,3,Postratamiento 1 Circuito del sensor de temperatura del enchufe SCR - voltaje por encima de lo normal o en corte a la fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,4363,4,Circuito sensor de temperatura del enchufe SCR de postratamiento 1 - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,4363,15,Temperatura de salida SCR de 1 posttratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,4363,16,Temperatura de salida SCR posterior al tratamiento - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,4363,20,Sensor de temperatura de salida SCR de postratamiento 1 - datos no racionales - Derivados alto,Motor,MEDIA,FMI,X12
SPN,4363,20,Sensor de temperatura de salida SCR de postratamiento 1 - datos no racionales - Derivados alto,Motor,MEDIA,FMI,X12
SPN,4363,21,Sensor de temperatura de salida SCR de postratamiento 1 - datos no racionales - Bajo derivado,Motor,MEDIA,FMI,X12
SPN,4364,31,Postratamiento 1 Eficiencia de conversión SCR - Condición existente,Motor,BAJA,FMI,X12
SPN,4375,2,"Postratamiento 1 Porcentaje de accionamiento de la bomba de escape diésel - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,4375,3,Postratamiento 1 Circuito de comando de la bomba de fluido de escape diésel - voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,MEDIA,FMI,X12
SPN,4375,4,Postratamiento 1 Circuito de comando de la bomba de líquido de escape diésel - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,4752,18,Eficiencia del refrigerador de recirculación de gases de escape del motor - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,4765,2,"Temperatura de admisión del catalizador de oxidación diésel de postratamiento - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
